JrSWnAeMs,小宇弟弟2018,6855379495,吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）O吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）​,2020-11-01 14:34,0,0,0,https://weibo.com/6855379495/JrSWnAeMs?refer_flag=1001030103_
JrSUSg446,我和你说官方微博,2175871647,【2020年11月1日浙江省新型冠状病毒肺炎疫情情况】10月31日0-24时，无新增确诊病例。截至31日24时，累计报告确诊病例1286例（境外输入病例67例）。via浙江省卫生健康委​​​​,2020-11-01 14:31,0,0,0,https://weibo.com/2175871647/JrSUSg446?refer_flag=1001030103_
JrSQl0ZSQ,邂逅深林,5794002599,#祈愿新型冠状病毒早日结束#​​​20201101第三次打卡第272天每天读一卷羊皮卷同一篇一天读三次共十卷每天读一卷2台州·温岭市购物中心​,2020-11-01 14:19,0,0,0,https://weibo.com/5794002599/JrSQl0ZSQ?refer_flag=1001030103_
JrTphvr0W,琴琴阳光,3879331768,四川省卫生健康委员会官网(2O2O年11月1日发布)四川省新型冠状病毒肺炎疫情最新情况L琴琴阳光的微博视频​,2020-11-01 15:46,0,0,0,https://weibo.com/3879331768/JrTphvr0W?refer_flag=1001030103_
JrToesKAW,ZK3331,2628379157,吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）O吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）​,2020-11-01 15:43,0,0,0,https://weibo.com/2628379157/JrToesKAW?refer_flag=1001030103_
JrTnTsOn7,义乌发布,2392207942,#【2020年11月1日义乌市新型冠状病毒肺炎疫情通报】#O2020年11月1日义乌市新型冠状病毒肺炎疫情通报​,2020-11-01 15:42,1,0,0,https://weibo.com/2392207942/JrTnTsOn7?refer_flag=1001030103_
JrTnhp3ld,用户7369140425,7369140425,《河南一地发布紧急通告！查找接触人员》河北霸州市疾病预防控制中心最新发布关于查找1例新型冠状病毒无症状感染患者接触人员的通告。O河南一地发布紧急通告！查找接触人员​,2020-11-01 15:41,0,0,0,https://weibo.com/7369140425/JrTnhp3ld?refer_flag=1001030103_
JrTf3DiAs,H黄付友,2131173722,#315口罩产业链服务平台井#法国德国总统宣布封国，新型冠状病毒加强预防口罩出口需要的客户随时联系LH黄付友的微博视频​,2020-11-01 15:20,0,0,0,https://weibo.com/2131173722/JrTf3DiAs?refer_flag=1001030103_
JrTcu6Il0,册亨气象局57909,5290788272,"【册亨县气象台】11月01日15时发布天气预报:1日夜间到2日白天全县各地阴天有小雨,气温下降,县城气温13～16℃.温馨提示:夜间到早晨地势较高地区有雾,外出注意行车安全；常洗手,常消毒,勤通风,勤换气,预防新型冠状病毒肺炎从我做起！​",2020-11-01 15:14,0,0,0,https://weibo.com/5290788272/JrTcu6Il0?refer_flag=1001030103_
JrTbahM8m,过度放纵冬,6649388628,每日一善#阳光信用#我觉得感染了新型冠状病毒不一定会得肺炎，也可能表现轻微，一周左右自愈。多数新型冠状病毒感染患者预后良好，少部分可能进展为危重症暂时没有药物可以预防。对于病毒性疾病，除了少数疾病如流感外，通常无特效药吧​,2020-11-01 15:11,0,0,0,https://weibo.com/6649388628/JrTbahM8m?refer_flag=1001030103_
JrTb2gTrb,仙桃发布,2815932080,#仙桃加油#【2020年10月31日仙桃市新型冠状病毒肺炎疫情情况】2020年10月31日0时-24时，仙桃市新增新型冠状病毒肺炎确诊病例0例。累计报告新型冠状病毒肺炎确诊病例575例，累计死亡病例22例，累计治愈出院553例。累计追踪密切接触者3780人，尚在接受医学观察0人。O2020年10月31日仙桃市新型冠状病毒肺炎疫情情况​,2020-11-01 15:10,1,0,0,https://weibo.com/2815932080/JrTb2gTrb?refer_flag=1001030103_
JrTRDmbFe,忻城气象-,2803371584,忻城县气象台2020年11月1日17时发布天气预报：预计今晚到明天白天，阴天，局部有小雨，气温18-24℃，北风1-2级，能见度一般。依法科学有序防控新型冠状病毒，早发现、早报告、早隔离、早治疗。O网页链接​,2020-11-01 16:55,0,0,0,https://weibo.com/2803371584/JrTRDmbFe?refer_flag=1001030103_
JrTLaa0Tj,仙桃日报,5884985131,【仙桃250天零新增】#关注新型冠状病毒肺炎疫情#2020年10月31日0时-24时，仙桃市新增新型冠状病毒肺炎确诊病例0例。累计报告新型冠状病毒肺炎确诊病例575例，累计死亡病例22例，累计治愈出院553例。累计追踪密切接触者3780人，尚在接受医学观察0人。​,2020-11-01 16:39,0,0,0,https://weibo.com/5884985131/JrTLaa0Tj?refer_flag=1001030103_
JrTAQ4Blf,琴琴阳光,3879331768,福建省卫生健康委员会官网(2O2O年11月1日发布)福建省新型冠状病毒肺炎疫情情况L琴琴阳光的微博视频​,2020-11-01 16:14,0,0,0,https://weibo.com/3879331768/JrTAQ4Blf?refer_flag=1001030103_
JrTzd2drV,健康梧州官微,7379536574,2020年10月31日梧州市新型冠状病毒肺炎疫情情况：10月31日0至24时，我市无新增确诊病例、疑似病例、无症状感染者，全市现无确诊病例、疑似病例、无症状感染者。全市累计报告确诊病例5例，治愈出院5例，死亡0例。​,2020-11-01 16:10,0,0,0,https://weibo.com/7379536574/JrTzd2drV?refer_flag=1001030103_
JrTwr3CWZ,鸡泽气象,2818865483,"鸡泽气象台11月1日16时发布:预计未来24小时，晴,偏北风2-3级转3-4级,7℃～17℃；48小时，晴,偏南风2-3级,2℃～16℃；72小时，晴,偏南风2-3级转3-4级,4℃～18℃。鸡泽气象局与应急管理局联合提醒：近期尽量减少外出，外出时佩戴口罩，回家后要勤洗手，积极做好新型冠状病毒防范工作!​",2020-11-01 16:03,0,0,0,https://weibo.com/2818865483/JrTwr3CWZ?refer_flag=1001030103_
JrUgxlahi,香山君,1565540261,【#美军福特号航母多人感染新冠病毒#】根据美国媒体报道，“福特”号航母上的多名舰员感染了新冠病毒，这一说法得到了美国官员的证实。但相关部门人员拒绝透露具体感染人数，称“只有少数舰员”被诊断出感染了新型冠状病毒。#国防军事早报##国防军事频道#L中国军视网的微博视频​​​,2020-11-01 17:57,0,0,0,https://weibo.com/1565540261/JrUgxlahi?refer_flag=1001030103_
JrUc3gDtj,媒体人清水激扬,3057484772,我在看：实时更新|新型冠状病毒肺炎全国疫情地图#跟新浪看热点#(下载客户端:新浪新闻)​,2020-11-01 17:46,0,0,1,https://weibo.com/3057484772/JrUc3gDtj?refer_flag=1001030103_
JrU07Ez1N,全民gossip,1245780372,#永辉超市回应工作人员脚踩冷冻鱼虾#所以脚上有#新型冠状病毒#吗？​,2020-11-01 17:16,0,0,0,https://weibo.com/1245780372/JrU07Ez1N?refer_flag=1001030103_
JrUFkeH4M,用户7309415829,7309415829,截至10月31日24时新型冠状病毒肺炎疫情最新情况O截至10月31日24时新型冠状病毒肺炎疫情最新情况​,2020-11-01 18:58,0,0,0,https://weibo.com/7309415829/JrUFkeH4M?refer_flag=1001030103_
JrUwPivWv,洋洋洋洋洋羊羊,5529195756,吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）O吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）​,2020-11-01 18:37,0,0,0,https://weibo.com/5529195756/JrUwPivWv?refer_flag=1001030103_
JrUsyyWfm,用户6482152455,6482152455,吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）O吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）​,2020-11-01 18:26,0,0,0,https://weibo.com/6482152455/JrUsyyWfm?refer_flag=1001030103_
JrUsecRRj,用户7510517967,7510517967,实时更新|新型冠状病毒肺炎全国疫情地图O实时更新|新冠肺炎疫情地图​,2020-11-01 18:26,0,0,0,https://weibo.com/7510517967/JrUsecRRj?refer_flag=1001030103_
JrV19eSaC,琴琴阳光,3879331768,国家卫生健康委员会官网(2O2O年11月1日)截至1O月31日24时新型冠状病毒肺炎疫情最新情况L琴琴阳光的微博视频​,2020-11-01 19:52,0,0,0,https://weibo.com/3879331768/JrV19eSaC?refer_flag=1001030103_
JrUXHiDSf,柒玖火哥,6755753627,截至10月31日24时新型冠状病毒肺炎疫情最新情况O截至10月31日24时新型冠状病毒肺炎疫情最新情况​,2020-11-01 19:43,0,0,0,https://weibo.com/6755753627/JrUXHiDSf?refer_flag=1001030103_
JrULChCJe,用户7294780359,7294780359,截至10月31日24时新型冠状病毒肺炎疫情最新情况O截至10月31日24时新型冠状病毒肺炎疫情最新情况​,2020-11-01 19:13,0,0,0,https://weibo.com/7294780359/JrULChCJe?refer_flag=1001030103_
JrUK6gkhO,三派掌门,1608454424,新型冠状病毒肺炎疫情下的南宁地铁，人人戴口罩。L三派掌门的微博视频​,2020-11-01 19:10,0,0,1,https://weibo.com/1608454424/JrUK6gkhO?refer_flag=1001030103_
JrUJnoHdQ,jane清欢,5666533743,吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）O吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）​,2020-11-01 19:08,0,0,0,https://weibo.com/5666533743/JrUJnoHdQ?refer_flag=1001030103_
JrVlHDV1v,风一样的女子爱生活,5235380694,吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）O吉林省卫生健康委关于新型冠状病毒肺炎疫情情况通报（2020年11月1日公布）​,2020-11-01 20:42,0,0,0,https://weibo.com/5235380694/JrVlHDV1v?refer_flag=1001030103_
JrVkOsZv1,黄芷渊,2459924257,香港今天有一宗源头不明本地个案，患者怀疑为内地妓女，正等候被遣返。警方在10月28日一次扫黄行动中，发现患者没有合法居留权，将其带返旺角警署，之后转到青山湾入境事务中心及马头角羁留中心，她于10月30日发病，之后确诊。现在未知确切有多少紧密接触者…#新型冠状病毒##香港疫情#​,2020-11-01 20:40,5,19,36,https://weibo.com/2459924257/JrVkOsZv1?refer_flag=1001030103_
JrVjbCHPK,小兔子最爱米老虎,2442364714,料说“妈妈就算你是新型冠状病毒我也不会离开你，因为你是我的妈妈”。给我一下弄泪崩了。​,2020-11-01 20:36,0,0,0,https://weibo.com/2442364714/JrVjbCHPK?refer_flag=1001030103_
JrV9nvomx,空白6362985186,6362985186,刚下班路过这里，大货车都停在路中间，路两边都是大货车，骑车都过不去，太危险啦！希望宣城交警管管。这些人都为了挣钱。不顾老白姓的死活『聚焦新型冠状病毒肺炎疫情』O聚焦新型冠状病毒肺炎疫情L空白6362985186的微博视频​,2020-11-01 20:12,0,0,1,https://weibo.com/6362985186/JrV9nvomx?refer_flag=1001030103_
JrVPZAzyR,处州晚报,1485379242,【11月1日丽水市新型冠状病毒肺炎疫情通报】2020年10月31日0-24时，丽水市无新增确诊病例。截至10月31日24时，累计报告确诊病例35例（境外输入18例）。#上海新规患者如逃避隔离医费自负#​,2020-11-01 21:57,0,0,1,https://weibo.com/1485379242/JrVPZAzyR?refer_flag=1001030103_
JrVMu7Q8j,河南明亚保险经纪刘校辉,1752892964,太平养老保险股份有限公司，宝贝太平-少儿综合保障计划7-22岁专属高性价比综合保障险；扩展因新型冠状病毒身故/残疾；涵盖意外身故、住院医疗等基础保障；意外无等待期，疾病等待期60天；意外医疗门诊可报销；明亚保险经纪刘校辉17638345999​,2020-11-01 21:48,0,0,0,https://weibo.com/1752892964/JrVMu7Q8j?refer_flag=1001030103_
JrVKMySqY,深圳英短猫奶妈,2388345163,齐天大圣小猴子暹罗宝宝小猴子一枚健康好养喜欢它的可以了解下猫萌宠#喵星人##萌宠##预防新型冠状病毒##暹罗##暹罗猫#2深圳L深圳英短猫奶妈的微博视频​,2020-11-01 21:44,0,0,0,https://weibo.com/2388345163/JrVKMySqY?refer_flag=1001030103_
JrVzbnwjW,愛穿十一號,2753432451,雷吉纳门将普利扎里确诊感染新型冠状病毒肺炎。​,2020-11-01 21:15,0,0,0,https://weibo.com/2753432451/JrVzbnwjW?refer_flag=1001030103_
JrW5uc6hv,薯襄门地,2859294773,截至10月31日24时新型冠状病毒肺炎疫情最新情况#微博+助农#O网页链接​,2020-11-01 22:35,0,0,0,https://weibo.com/2859294773/JrW5uc6hv?refer_flag=1001030103_
JrW0v5XfH,用户7207264816,7207264816,截至10月31日24时新型冠状病毒肺炎疫情最新情况O截至10月31日24时新型冠状病毒肺炎疫情最新情况​,2020-11-01 22:23,0,0,0,https://weibo.com/7207264816/JrW0v5XfH?refer_flag=1001030103_
